Step,Value
1058,228.27937
1059,228.20184
1060,228.13173
1061,228.07693
1062,228.01672
1063,227.93422
1064,227.8609
1065,227.7826
1066,227.71362
1067,227.62395
1068,227.56685
1069,227.47998
1070,227.42041
1071,227.3374
1072,227.27547
1073,227.187
1074,227.09451
1075,226.98743
1076,226.91452
1077,226.80208
1078,226.7214
1079,226.60802
1080,226.50787
1081,226.42989
1082,226.33508
1083,226.24757
1084,226.15742
1085,226.09308
1086,225.99342
1087,225.91281
1088,225.83147
1089,225.73203
1090,225.64673
1091,225.52068
1092,225.41765
1093,225.32085
1094,225.17912
1095,225.09416
1096,224.86678
1097,224.69386
1098,224.55385
1099,224.34538
1100,224.17337
1101,223.99187
1102,223.83195
1103,223.71114
1104,223.56119
1105,223.4146
1106,223.22345
1107,223.04886
1108,222.9387
1109,222.71979
1110,222.58865
1111,222.39104
1112,222.23428
1113,222.08351
1114,221.80467
1115,221.56166
1116,221.39221
1117,221.16249
1118,220.95663
1119,220.79568
1120,220.59547
1121,220.4325
1122,220.14348
1123,219.85767
1124,219.61775
1125,219.30626
1126,219.02422
1127,218.7013
1128,218.39972
1129,218.14627
1130,217.84772
1131,217.602
1132,217.40018
1133,217.06499
1134,216.81781
1135,216.59549
1136,216.37193
1137,216.14868
1138,215.95584
1139,215.74619
1140,215.5605
1141,215.41313
1142,215.21127
1143,215.05037
1144,214.8871
1145,214.70638
1146,214.56683
1147,214.44026
1148,214.31784
1149,214.1882
1150,214.0628
1151,213.91182
1152,213.8103
1153,213.6866
1154,213.56282
1155,213.44072
1156,213.32553
1157,213.20409
1158,213.07848
1159,212.9399
1160,212.83395
1161,212.70175
1162,212.55426
1163,212.44397
1164,212.26897
1165,212.12337
1166,211.95802
1167,211.81873
1168,211.6418
1169,211.45134
1170,211.29951
1171,211.02869
1172,210.86664
1173,210.65799
1174,210.51083
1175,210.30684
1176,210.07399
1177,209.93463
1178,209.67233
1179,209.48236
1180,209.29097
1181,209.06006
1182,208.81306
1183,208.66525
1184,208.49918
1185,208.33008
1186,208.19336
1187,208.0209
1188,207.8929
1189,207.73204
1190,207.58072
1191,207.46004
1192,207.30153
1193,207.16368
1194,207.04846
1195,206.89459
1196,206.72925
1197,206.58168
1198,206.43352
1199,206.26242
1200,206.0749
1201,205.88603
1202,205.7202
1203,205.55531
1204,205.38556
1205,205.24336
1206,205.08208
1207,204.93466
1208,204.7967
1209,204.60497
1210,204.44373
1211,204.26312
1212,204.10197
1213,203.9142
1214,203.75224
1215,203.59422
1216,203.44997
1217,203.33093
1218,203.22429
1219,203.10977
1220,203.02405
1221,202.89946
1222,202.81625
1223,202.74171
1224,202.66942
1225,202.58641
1226,202.49796
1227,202.43196
1228,202.33475
1229,202.25778
1230,202.17342
1231,202.06271
1232,201.98224
1233,201.84193
1234,201.73952
1235,201.63039
1236,201.50941
1237,201.41989
1238,201.27177
1239,201.13734
1240,201.03395
1241,200.90733
1242,200.7783
1243,200.62422
1244,200.48743
1245,200.34177
1246,200.11134
1247,199.96733
1248,199.74692
1249,199.54007
1250,199.32594
1251,199.14977
1252,198.9115
1253,198.73843
1254,198.58679
1255,198.41122
1256,198.26573
1257,198.08664
1258,197.95993
1259,197.83308
1260,197.68216
1261,197.56274
1262,197.44783
1263,197.33875
1264,197.19666
1265,197.07619
1266,196.9478
1267,196.77962
1268,196.64613
1269,196.47765
1270,196.31694
1271,196.18738
1272,195.95767
1273,195.8019
1274,195.60161
1275,195.4489
1276,195.26683
1277,195.10367
1278,194.98141
1279,194.88306
1280,194.75722
1281,194.61975
1282,194.43468
1283,194.32118
1284,194.17325
1285,194.05011
1286,193.8968
1287,193.76595
1288,193.64136
1289,193.49753
1290,193.41145
1291,193.26567
1292,193.13293
1293,192.96327
1294,192.86179
1295,192.70462
1296,192.55756
1297,192.45078
1298,192.29008
1299,192.14026
1300,191.99266
1301,191.86595
1302,191.66872
1303,191.54623
1304,191.39908
1305,191.23978
1306,191.1032
1307,190.89531
1308,190.68643
1309,190.48625
1310,190.30063
1311,190.12743
1312,189.88615
1313,189.74214
1314,189.56107
1315,189.23878
1316,188.9744
1317,188.79727
1318,188.54265
1319,188.3308
1320,188.11133
1321,187.6848
1322,187.32811
1323,187.05803
1324,186.70547
1325,186.29816
1326,186.05559
1327,185.78134
1328,185.48517
1329,185.29301
1330,185.09668
1331,184.8708
1332,184.68614
1333,184.47263
1334,184.22299
1335,184.07437
1336,183.82138
1337,183.56784
1338,183.40015
1339,183.09026
1340,182.84875
1341,182.65372
1342,182.443
1343,182.19856
1344,181.96739
1345,181.73994
1346,181.55481
1347,181.3315
1348,181.13657
1349,180.89961
1350,180.69885
1351,180.53711
1352,180.34793
1353,180.17285
1354,179.99886
1355,179.85506
1356,179.66153
1357,179.43146
1358,179.23209
1359,179.035
1360,178.79997
1361,178.5798
1362,178.39018
1363,178.19353
1364,178.03802
1365,177.82474
1366,177.53387
1367,177.36267
1368,177.146
1369,176.93242
1370,176.71251
1371,176.46196
1372,176.28584
1373,176.04198
1374,175.81578
1375,175.6125
1376,175.39034
1377,175.17868
1378,174.9766
1379,174.70587
1380,174.47163
1381,174.2607
1382,174.05411
1383,173.83861
1384,173.66635
1385,173.44897
1386,173.27713
1387,173.11789
1388,172.9576
1389,172.7981
1390,172.6341
1391,172.5306
1392,172.4121
1393,172.3103
1394,172.20865
1395,172.12216
1396,172.05482
1397,171.97925
1398,171.91054
1399,171.86359
1400,171.82414
1401,171.77542
1402,171.7308
1403,171.70377
1404,171.67735
1405,171.65103
1406,171.62785
1407,171.61198
1408,171.59746
1409,171.58408
1410,171.57346
1411,171.56573
1412,171.55786
1413,171.55078
1414,171.54472
1415,171.5409
1416,171.53656
1417,171.53496
1418,171.534
1419,171.53397
1420,171.53397
1421,171.53397
1422,171.53397
1423,171.53397
1424,171.53397
1425,171.53397
1426,171.53397
1427,171.53397
1428,171.53397
1429,171.53397
1430,171.53397
1431,171.53397
1432,171.53397
1433,171.53397
1434,171.53397
1435,171.53397
1436,171.53397
1437,171.53397
1438,171.53397
1439,171.53397
1440,171.53397
1441,171.53397
1442,171.53397
1443,171.53397
1444,171.53397
1445,171.53397
1446,171.53397
1447,171.53397
1448,171.53397
1449,171.53397
1450,171.53397
1451,171.53397
1452,171.53397
1453,171.53397
1454,171.53397
1455,171.53397
1456,171.53397
1457,171.53397
1458,171.53397
1459,171.53397
1460,171.53397
1461,171.53397
1462,171.53397
1463,171.53397
1464,171.53397
1465,171.53397
1466,171.53397
1467,171.53397
1468,171.53397
1469,171.53397
1470,171.53397
1471,171.53397
1472,171.53397
1473,171.53397
1474,171.53397
1475,171.53397
1476,171.53397
1477,171.53397
1478,171.53397
1479,171.53397
1480,171.53397
1481,171.53397
1482,171.53397
1483,171.53397
1484,171.53397
1485,171.53397
1486,171.53397
1487,171.53397
1488,171.53397
1489,171.53397
1490,171.53397
1491,171.53397
1492,171.53397
1493,171.53397
1494,171.53397
1495,171.53397
1496,171.53397
1497,171.53397
1498,171.53397
1499,171.53397
1500,171.53397
1501,171.53397
1502,171.53397
1503,171.53397
1504,171.53397
1505,171.53397
1506,171.53397
1507,171.53397
1508,171.53397
1509,171.53397
1510,171.53397
1511,171.53397
1512,171.53397
1513,171.53397
1514,171.53397
1515,171.53397
1516,171.53397
1517,171.53397
1518,171.53397
1519,171.53397
1520,171.53397
1521,171.53397
1522,171.53397
1523,171.53397
1524,171.53397
1525,171.53397
1526,171.53397
1527,171.53397
1528,171.53397
1529,171.53397
1530,171.53397
1531,171.53397
1532,171.53397
1533,171.53397
1534,171.53397
1535,171.53397
1536,171.53397
1537,171.53397
1538,171.53397
1539,171.53397
1540,171.53397
1541,171.53397
1542,171.53397
1543,171.53397
1544,171.53397
1545,171.53397
1546,171.53397
1547,171.53397
1548,171.53397
1549,171.53397
1550,171.53397
1551,171.53397
1552,171.53397
1553,171.53397
1554,171.53397
1555,171.53397
1556,171.53397
1557,171.53397
1558,171.53397
1559,171.53397
1560,171.53397
1561,171.53397
1562,171.53397
1563,171.53397
1564,171.53397
1565,171.53397
1566,171.53397
1567,171.53397
1568,171.53397
1569,171.53397
1570,171.53397
1571,171.53397
1572,171.53397
1573,171.53397
1574,171.53397
1575,171.53397
1576,171.53397
1577,171.53397
1578,171.53397
1579,171.53397
1580,171.53397
1581,171.53397
1582,171.53397
1583,171.53397
1584,171.53397
1585,171.53397
1586,171.53397
1587,171.53397
1588,171.53397
1589,171.53397
1590,171.53397
1591,171.53397
1592,171.53397
1593,171.53397
1594,171.53397
1595,171.53397
1596,171.53397
1597,171.53397
1598,171.53397
1599,171.53397
1600,171.53397
1601,171.53397
1602,171.53397
1603,171.53397
1604,171.53397
1605,171.53397
1606,171.53397
1607,171.53397
1608,171.53397
1609,171.53397
1610,171.53397
1611,171.53397
1612,171.53397
1613,171.53397
1614,171.53397
1615,171.53397
1616,171.53397
1617,171.53397
1618,171.53397
1619,171.53397
1620,171.53397
1621,171.53397
1622,171.53397
1623,171.53397
1624,171.53397
1625,171.53397
1626,171.53397
1627,171.53397
1628,171.53397
1629,171.53397
1630,171.53397
1631,171.53397
1632,171.53397
1633,171.53397
1634,171.53397
1635,171.53397
1636,171.53397
1637,171.53397
1638,171.53397
1639,171.53397
1640,171.53397
1641,171.53397
1642,171.53397
1643,171.53397
1644,171.53397
1645,171.53397
1646,171.53397
1647,171.53397
1648,171.53397
1649,171.53397
1650,171.53397
1651,171.53397
1652,171.53397
1653,171.53397
1654,171.53397
1655,171.53397
1656,171.53397
1657,171.53397
1658,171.53397
1659,171.53397
1660,171.53397
1661,171.53397
1662,171.53397
1663,171.53397
1664,171.53397
1665,171.53397
1666,171.53397
1667,171.53397
1668,171.53397
1669,171.53397
1670,171.53397
1671,171.53397
1672,171.53397
1673,171.53397
1674,171.53397
1675,171.53397
1676,171.53397
1677,171.53397
1678,171.53397
1679,171.53397
1680,171.53397
1681,171.53397
1682,171.53397
1683,171.53397
1684,171.53397
1685,171.53397
1686,171.53397
1687,171.53397
1688,171.53397
1689,171.53397
1690,171.53397
1691,171.53397
1692,171.53397
1693,171.53397
1694,171.53397
1695,171.53397
1696,171.53397
1697,171.53397
1698,171.53397
1699,171.53397
1700,171.53397
1701,171.53397
1702,171.53397
1703,171.53397
1704,171.53397
1705,171.53397
1706,171.53397
1707,171.53397
1708,171.53397
1709,171.53397
1710,171.53397
1711,171.53397
1712,171.53397
1713,171.53397
1714,171.53397
1715,171.53397
1716,171.53397
1717,171.53397
1718,171.53397
1719,171.53397
1720,171.53397
1721,171.53397
1722,171.53397
1723,171.53397
1724,171.53397
1725,171.53397
1726,171.53397
1727,171.53397
1728,171.53397
1729,171.53397
1730,171.53397
1731,171.53397
1732,171.53397
1733,171.53397
1734,171.53397
1735,171.53397
1736,171.53397
1737,171.53397
1738,171.53397
1739,171.53397
1740,171.53397
1741,171.53397
1742,171.53397
1743,171.53397
1744,171.53397
1745,171.53397
1746,171.53397
1747,171.53397
1748,171.53397
1749,171.53397
1750,171.53397
1751,171.53397
1752,171.53397
1753,171.53397
1754,171.53397
1755,171.53397
1756,171.53397
1757,171.53397
1758,171.53397
1759,171.53397
1760,171.53397
1761,171.53397
1762,171.53397
1763,171.53397
1764,171.53397
1765,171.53397
1766,171.53397
1767,171.53397
1768,171.53397
1769,171.53397
1770,171.53397
1771,171.53397
1772,171.53397
1773,171.53397
1774,171.53397
1775,171.53397
1776,171.53397
1777,171.53397
1778,171.53397
1779,171.53397
1780,171.53397
1781,171.53397
1782,171.53397
1783,171.53397
1784,171.53397
1785,171.53397
1786,171.53397
1787,171.53397
1788,171.53397
1789,171.53397
1790,171.53397
1791,171.53397
1792,171.53397
1793,171.53397
1794,171.53397
1795,171.53397
1796,171.53397
1797,171.53397
1798,171.53397
1799,171.53397
1800,171.53397
1801,171.53397
1802,171.53397
1803,171.53397
1804,171.53397
1805,171.53397
1806,171.53397
1807,171.53397
1808,171.53397
1809,171.53397
1810,171.53397
1811,171.53397
1812,171.53397
1813,171.53397
1814,171.53397
1815,171.53397
1816,171.53397
1817,171.53397
1818,171.53397
1819,171.53397
1820,171.53397
1821,171.53397
1822,171.53397
1823,171.53397
1824,171.53397
1825,171.53397
1826,171.53397
1827,171.53397
1828,171.53397
1829,171.53397
1830,171.53397
1831,171.53397
1832,171.53397
1833,171.53397
1834,171.53397
1835,171.53397
1836,171.53397
1837,171.53397
1838,171.53397
1839,171.53397
1840,171.53397
1841,171.53397
1842,171.53397
1843,171.53397
1844,171.53397
1845,171.53397
1846,171.53397
1847,171.53397
1848,171.53397
1849,171.53397
1850,171.53397
1851,171.53397
1852,171.53397
1853,171.53397
1854,171.53397
1855,171.53397
1856,171.53397
1857,171.53397
1858,171.53397
1859,171.53397
1860,171.53397
1861,171.53397
1862,171.53397
1863,171.53397
1864,171.53397
1865,171.53397
1866,171.53397
1867,171.53397
1868,171.53397
1869,171.53397
1870,171.53397
1871,171.53397
1872,171.53397
1873,171.53397
