Step,Value
0,212.50928
1,182.40215
2,182.40215
3,182.40215
4,182.40215
5,182.40215
6,182.40215
7,182.40215
8,182.40215
9,182.40215
10,182.40215
11,182.40215
12,182.40215
13,182.40215
14,182.40215
15,182.40215
16,182.40215
17,182.40215
18,182.40215
19,182.40215
20,182.40215
21,182.40215
22,182.40215
23,182.40215
24,182.40215
25,182.40215
26,182.40215
27,182.40215
28,182.40215
29,182.40215
30,182.40215
31,182.40215
32,182.40215
33,182.40215
34,182.40215
35,182.40215
36,182.40215
37,182.40215
38,182.40215
39,182.40215
40,182.40215
41,182.40215
42,182.40215
43,182.40215
44,182.40215
45,182.40215
46,182.40215
47,182.40215
48,182.40215
49,182.40215
50,182.40215
51,182.40215
52,182.40215
53,182.40215
54,182.40215
55,182.40215
56,182.40215
57,182.40215
58,182.40215
59,182.40215
60,182.40215
61,182.40215
62,182.40215
63,182.40215
64,182.40215
65,182.40215
66,176.9913
67,176.9913
68,176.9913
69,176.9913
70,176.9913
71,170.5724
72,170.5724
73,170.5724
74,170.5724
75,160.00797
76,160.00797
77,160.00797
78,160.00797
79,160.00797
80,160.00797
81,160.00797
82,160.00797
83,160.00797
84,160.00797
85,160.00797
86,160.00797
87,160.00797
88,160.00797
89,160.00797
90,160.00797
91,160.00797
92,160.00797
93,160.00797
94,137.26108
95,137.26108
96,137.26108
97,137.26108
98,137.26108
99,137.26108
100,137.26108
101,137.26108
102,137.26108
103,137.26108
104,137.26108
105,137.26108
106,137.26108
107,137.26108
108,136.145
109,136.145
110,136.145
111,136.145
112,132.84741
113,132.84741
114,128.81802
115,128.81802
116,116.19764
117,116.19764
118,116.19764
119,112.3773
120,91.45971
121,91.45971
122,91.45971
123,91.45971
124,91.45971
125,91.45971
126,91.45971
127,87.79267
128,87.79267
129,87.79267
130,87.79267
131,87.79267
132,87.79267
133,87.79267
134,87.79267
135,87.79267
136,87.0486
137,87.0486
138,87.0486
139,86.80798
140,86.80798
141,83.73183
142,83.293976
143,83.293976
144,81.64849
145,81.64849
146,81.64849
147,81.64849
148,77.855385
149,75.064
150,75.064
151,75.064
152,73.58506
153,73.58506
154,73.58506
155,73.58506
156,72.51768
157,70.52057
158,70.52057
159,67.818375
160,67.818375
161,67.33443
162,67.33443
163,66.841934
164,66.841934
165,65.68942
166,64.63843
167,64.63843
168,64.50485
169,64.44682
170,64.31181
171,63.921265
172,63.050537
173,62.456467
174,62.456467
175,62.322144
176,62.25009
177,61.991516
178,61.629944
179,61.622772
180,61.428833
181,61.39969
182,61.20323
183,60.771164
184,60.72769
185,60.420288
186,60.420288
187,60.31282
188,60.301346
189,60.168457
190,59.926575
191,59.926575
192,59.846405
193,59.38411
194,59.38411
195,59.38411
196,59.38411
197,59.221756
198,59.221756
199,59.221756
200,59.221756
201,59.1071
202,59.1071
203,59.1071
204,59.1071
205,59.07747
206,59.01831
207,59.01831
208,59.01831
209,58.992966
210,58.942047
211,58.92787
212,58.90605
213,58.905273
214,58.881744
215,58.858566
216,58.84044
217,53.966232
218,52.15123
219,47.548004
220,47.548004
221,45.316513
222,43.780014
223,43.780014
224,43.780014
225,43.736145
226,43.207565
227,43.207565
228,43.1987
229,43.1987
230,43.1987
231,43.113327
232,43.113327
233,43.086914
234,43.057816
235,43.057816
236,43.04251
237,42.987213
238,42.96927
239,42.94925
240,42.942154
241,42.9001
242,42.882095
243,42.868423
244,42.868423
245,42.86679
246,42.86238
247,42.85437
248,42.85147
249,42.832047
250,42.823257
251,42.812027
252,42.812027
253,42.810593
254,42.807526
255,42.807068
256,42.806427
257,42.805374
258,42.805374
259,42.804214
260,42.804214
261,42.799377
262,42.798706
263,42.798004
264,42.796875
265,42.796127
266,42.79544
267,42.79474
268,42.79315
269,42.792587
270,42.791977
271,42.79152
272,42.79103
273,42.79094
274,42.79077
275,42.790665
276,42.790527
277,42.79042
278,42.790253
279,42.790085
280,42.789932
281,42.78972
282,42.789383
283,42.789093
284,42.788788
285,42.788193
286,42.78763
287,42.787018
288,42.78618
289,42.785583
290,42.784958
291,42.784393
292,42.78424
293,42.784225
294,42.784195
295,42.784164
296,42.78412
297,42.784058
298,42.784058
299,42.784042
