Step,Value
0,1845.4915
1,1397.6349
2,521.6876
3,521.6876
4,521.6876
5,521.6876
6,521.6876
7,521.6876
8,521.6876
9,521.6876
10,521.6876
11,521.6876
12,521.6876
13,521.6876
14,521.6876
15,521.6876
16,521.6876
17,521.6876
18,521.6876
19,414.45056
20,414.45056
21,414.45056
22,414.45056
23,414.45056
24,414.45056
25,414.45056
26,414.45056
27,414.45056
28,414.45056
29,414.45056
30,414.45056
31,414.45056
32,414.45056
33,414.45056
34,414.45056
35,414.45056
36,414.45056
37,414.45056
38,414.45056
39,414.45056
40,414.45056
41,414.45056
42,414.45056
43,414.45056
44,414.45056
45,414.45056
46,414.45056
47,414.45056
48,414.45056
49,414.45056
50,414.45056
51,414.45056
52,414.45056
53,414.45056
54,414.45056
55,414.45056
56,414.45056
57,414.45056
58,414.45056
59,414.45056
60,414.45056
61,414.45056
62,414.45056
63,414.45056
64,414.45056
65,414.45056
66,414.45056
67,376.82544
68,376.82544
69,376.82544
70,349.43082
71,349.43082
72,349.43082
73,349.43082
74,349.43082
75,336.32263
76,336.32263
77,336.32263
78,333.09222
79,333.09222
80,321.17572
81,321.17572
82,321.17572
83,296.1116
84,296.1116
85,296.1116
86,296.1116
87,290.66202
88,290.66202
89,290.66202
90,290.66202
91,290.66202
92,260.95276
93,260.95276
94,260.95276
95,203.28017
96,203.28017
97,203.28017
98,203.28017
99,203.28017
100,203.28017
101,203.28017
102,192.82172
103,189.06555
104,163.95354
105,163.95354
106,144.5761
107,144.5761
108,131.19753
109,131.19753
110,131.19753
111,126.21307
112,114.42157
113,106.58795
114,106.438965
115,103.07781
116,98.16665
117,81.432465
118,81.432465
119,81.432465
120,81.432465
121,80.16512
122,80.16512
123,80.16512
124,80.16512
125,76.2818
126,72.57285
127,70.94166
128,69.746475
129,65.59874
130,60.491066
131,54.817894
132,54.817894
133,54.817894
134,51.900536
135,49.734516
136,42.480526
137,39.371475
138,38.128456
139,33.867184
140,33.284927
141,33.055435
142,31.24907
143,29.776186
144,28.349771
145,25.821196
146,25.096594
147,23.765484
148,22.36692
149,21.214493
150,20.810452
151,20.810452
152,20.810452
153,20.318213
154,19.477259
155,19.477259
156,19.269274
157,19.058384
158,18.456173
159,18.254082
160,17.985891
161,17.985891
162,17.829308
163,17.829308
164,17.825756
165,17.792252
166,17.738964
167,17.625116
168,17.561878
169,17.529205
170,17.529205
171,17.529205
172,17.491058
173,17.464237
174,17.445656
175,17.423912
176,17.418213
177,17.39635
178,17.39137
179,17.37951
180,17.359852
181,17.335524
182,17.305735
183,17.292604
184,17.214523
185,17.18487
186,17.16193
187,17.11121
188,17.068336
189,16.979969
190,16.94036
191,16.901346
192,16.853624
193,16.79639
194,16.746109
195,16.67111
196,16.615545
197,16.552162
198,16.488676
199,16.42602
200,16.382421
201,16.320105
202,16.28737
203,16.239767
204,16.201817
205,16.150085
206,16.114208
207,16.080875
208,16.052681
209,16.028374
210,16.00676
211,15.989288
212,15.978466
213,15.938666
214,15.9118595
215,15.881981
216,15.849946
217,15.794524
218,15.742582
219,15.685751
220,15.640314
221,15.609544
222,15.585569
223,15.55708
224,15.528069
225,15.501297
226,15.479055
227,15.453301
228,15.3946495
229,15.347534
230,15.297143
231,15.249649
232,15.212618
233,15.178346
234,15.127246
235,15.093237
236,15.064251
237,15.013404
238,14.980792
239,14.93656
240,14.878394
241,14.834784
242,14.782244
243,14.744631
244,14.714247
245,14.67087
246,14.639303
247,14.601255
248,14.560647
249,14.5239105
250,14.470011
251,14.44637
252,14.424533
253,14.392906
254,14.371769
255,14.342511
256,14.294705
257,14.263843
258,14.227404
259,14.193859
260,14.170826
261,14.15016
262,14.133335
263,14.117561
264,14.106257
265,14.089875
266,14.08297
267,14.074707
268,14.069845
269,14.064904
270,14.061925
271,14.058744
272,14.054348
273,14.051998
274,14.045265
275,14.04253
276,14.039791
277,14.038376
278,14.037285
279,14.037051
280,14.036366
281,14.035814
282,14.035589
283,14.035037
284,14.034741
285,14.03402
286,14.033434
287,14.032822
288,14.032309
289,14.031801
290,14.031328
291,14.030824
292,14.029739
293,14.02879
294,14.027761
295,14.026434
296,14.024464
297,14.021808
298,14.017904
299,14.013549
