Step,Value
444,0.26600048
445,0.18737124
446,0.18737124
447,0.16956867
448,0.16956867
449,0.16956867
450,0.16956867
451,0.16956867
452,0.16956867
453,0.16956867
454,0.16956867
455,0.16956867
456,0.16448453
457,0.16448453
458,0.1403544
459,0.1403544
460,0.13889557
461,0.13889557
462,0.13889557
463,0.13889557
464,0.13889557
465,0.13889557
466,0.13889557
467,0.13883694
468,0.117077366
469,0.09353785
470,0.08622607
471,0.06549882
472,0.06549882
473,0.06549882
474,0.06549882
475,0.06417854
476,0.06417854
477,0.06417854
478,0.061350282
479,0.061179988
480,0.05961889
481,0.05961889
482,0.05961889
483,0.05588477
484,0.05588477
485,0.05588477
486,0.05588477
487,0.05588477
488,0.05588477
489,0.052613042
490,0.052613042
491,0.040882844
492,0.040882844
493,0.040882844
494,0.040882844
495,0.038967684
496,0.038967684
497,0.038161624
498,0.038161624
499,0.038161624
500,0.038161624
501,0.038161624
502,0.037524167
503,0.037524167
504,0.037524167
505,0.0368375
506,0.03271223
507,0.03271223
508,0.03271223
509,0.03271223
510,0.031693786
511,0.031693786
512,0.031693786
513,0.031693786
514,0.031693786
515,0.029048042
516,0.02809803
517,0.02809803
518,0.02809803
519,0.02809803
520,0.02809803
521,0.02809803
522,0.024740359
523,0.024740359
524,0.023506049
525,0.023506049
526,0.023506049
527,0.023506049
528,0.0225558
529,0.0225558
530,0.0225558
531,0.022164464
532,0.022164464
533,0.022164464
534,0.022164464
535,0.017547907
536,0.017547907
537,0.017547907
538,0.017547907
539,0.017547907
540,0.014157885
541,0.011862384
542,0.011331262
543,0.009526664
544,0.008944621
545,0.008675372
546,0.008675372
547,0.008114493
548,0.0073202583
549,0.007094784
550,0.0064614345
551,0.0061347084
552,0.006018534
553,0.0059965802
554,0.0057725394
555,0.0054267985
556,0.0052969423
557,0.0052969423
558,0.0051825284
559,0.0044127726
560,0.0044127726
561,0.0044127726
562,0.0044127726
563,0.0036838322
564,0.0036838322
565,0.0036838322
566,0.0036838322
567,0.0023987666
568,0.0023987666
569,0.0023987666
570,0.0023987666
571,0.002211255
572,0.002211255
573,0.002211255
574,0.002211255
575,0.001730017
576,0.001730017
577,0.001730017
578,0.001730017
579,0.001730017
580,0.001730017
581,0.001730017
582,0.001730017
583,0.001730017
584,0.001730017
585,0.0016482301
586,0.0016482301
587,0.0013034248
588,0.0013034248
589,0.0013034248
590,0.0013034248
591,0.001234843
592,0.001234843
593,0.001234843
594,0.001234843
595,0.001234843
596,0.0011732652
597,0.0011732652
598,0.0011547237
599,0.0011547237
600,6.9034315E-4
601,6.9034315E-4
602,6.9034315E-4
603,5.743723E-4
604,5.743723E-4
605,5.743723E-4
606,5.743723E-4
607,5.743723E-4
608,5.743723E-4
609,5.517245E-4
610,5.517245E-4
611,5.517245E-4
612,5.517245E-4
613,5.1748456E-4
614,5.1748456E-4
615,5.1748456E-4
616,5.1748456E-4
617,5.1307754E-4
618,5.119276E-4
619,5.119276E-4
620,4.7774578E-4
621,4.7774578E-4
622,4.7599772E-4
623,4.7599772E-4
624,4.4576763E-4
625,4.438477E-4
626,4.438477E-4
627,4.3191598E-4
628,4.3191598E-4
629,4.3191598E-4
630,4.3191598E-4
631,4.3191598E-4
632,4.3024268E-4
633,3.7826682E-4
634,3.7826682E-4
635,3.7826682E-4
636,3.7826682E-4
637,3.7826682E-4
638,3.277615E-4
639,3.277615E-4
640,3.277615E-4
641,3.277615E-4
642,3.277615E-4
643,3.277615E-4
644,3.277615E-4
645,3.277615E-4
646,2.7975763E-4
647,2.7975763E-4
648,2.7975763E-4
649,2.7575283E-4
650,2.7575283E-4
651,2.7575283E-4
652,2.7575283E-4
653,2.7575283E-4
654,2.6190345E-4
655,2.5864097E-4
656,2.3535034E-4
657,2.3535034E-4
658,2.3535034E-4
659,2.1593514E-4
660,2.080277E-4
661,2.080277E-4
662,1.5493095E-4
663,1.5493095E-4
664,1.5493095E-4
665,1.5493095E-4
666,1.405291E-4
667,1.405291E-4
668,1.405291E-4
669,1.405291E-4
670,1.405291E-4
671,1.405291E-4
672,1.405291E-4
673,1.405291E-4
674,1.405291E-4
675,1.405291E-4
676,1.405291E-4
677,1.405291E-4
678,1.405291E-4
679,1.405291E-4
680,1.405291E-4
681,1.405291E-4
682,1.405291E-4
683,1.405291E-4
684,1.405291E-4
685,1.405291E-4
686,1.405291E-4
687,1.405291E-4
688,1.3206346E-4
689,1.3206346E-4
690,1.2400934E-4
691,1.0823851E-4
692,1.0823851E-4
693,1.0823851E-4
694,9.0298236E-5
