Step,Value
233,3032.779
234,3032.779
235,3032.779
236,3032.779
237,3032.779
238,3032.779
239,3032.779
240,3032.779
241,3032.779
242,3032.779
243,3032.779
244,3032.779
245,3032.779
246,3032.779
247,3032.779
248,3032.779
249,3032.779
250,3032.779
251,3032.779
252,3032.779
253,3032.779
254,3032.779
255,3032.779
256,3032.779
257,3032.779
258,3032.779
259,3032.779
260,3032.779
261,3032.779
262,3032.779
263,3032.779
264,3032.779
265,3032.779
266,3032.779
267,3032.779
268,3032.779
269,3032.779
270,3032.779
271,3032.779
272,3032.779
273,3032.779
274,3032.779
275,3032.779
276,3032.779
277,3032.779
278,3032.779
279,3032.779
280,3032.779
281,3032.779
282,3032.779
283,3032.779
284,3032.779
285,3032.779
286,3032.779
287,3032.779
288,3032.779
289,3032.779
290,3032.779
291,3032.779
292,3032.779
293,3032.779
294,3032.779
295,3032.779
296,3032.779
297,3032.779
298,3032.779
299,3032.779
300,3032.779
301,3032.779
302,3032.779
303,3032.779
304,3032.779
305,3032.779
306,3032.779
307,3032.779
308,3032.779
309,3032.779
310,3032.779
311,3032.779
312,3032.779
313,3032.779
314,3032.779
315,3032.779
316,3032.779
317,3032.779
318,3032.779
319,3032.779
320,3032.779
321,3032.779
322,3032.779
323,3032.779
324,3032.779
325,3032.779
326,3032.779
327,3032.779
328,3032.779
329,3032.779
330,3032.779
331,3032.779
332,3032.779
333,3032.779
334,3032.779
335,3032.779
336,3032.779
337,3032.779
338,3032.779
339,3032.779
340,3032.779
341,3032.779
342,3032.779
343,3032.779
344,3032.779
345,3032.779
346,3032.779
347,3032.779
348,3032.779
349,3032.779
350,3032.779
351,3032.779
352,3032.779
353,3032.779
354,3032.779
355,3032.779
356,3032.779
357,3032.779
358,3032.779
359,3032.779
360,3032.779
361,3032.779
362,3032.779
363,3032.779
364,3032.779
365,3032.779
366,3032.779
367,3032.779
368,3032.779
369,3032.779
370,3032.779
371,3032.779
372,3032.779
373,3032.779
374,3032.779
375,3032.779
376,3032.779
377,3032.779
378,3032.779
379,3032.779
380,3032.779
381,3032.779
382,3032.779
383,3032.779
384,3032.779
385,3032.779
386,3032.779
387,3032.779
388,3032.779
389,3032.779
390,3032.779
391,3032.779
392,3032.779
393,3032.779
394,3032.779
395,3032.779
396,3032.779
397,3032.779
398,3032.779
399,3032.779
400,3032.779
401,3032.779
402,3032.779
403,3032.779
404,3032.779
405,3032.779
406,3032.779
407,3032.779
408,3032.779
409,3032.779
410,3032.779
411,3032.779
412,3032.779
413,3032.779
414,3032.779
415,3032.779
416,3032.779
417,3032.779
418,3032.779
419,3032.779
420,3032.779
421,3032.779
422,3032.779
423,3032.779
424,3032.779
425,3032.779
426,3032.779
427,3032.779
428,3032.779
429,3032.779
430,3032.779
431,3032.779
432,3032.779
433,3032.779
434,3032.779
435,3032.779
436,3032.779
437,3032.779
438,3032.779
439,3032.779
440,3032.779
441,3032.779
442,3032.779
443,3032.779
444,3032.779
445,3032.779
446,3032.779
447,3032.779
448,3032.779
449,3032.779
450,3032.779
451,3032.779
452,3032.779
453,3032.779
454,3032.779
455,3032.779
456,3032.779
457,3032.779
458,3032.779
459,3032.779
460,3032.779
461,3032.779
462,3032.779
463,3032.779
464,3032.779
465,3032.779
466,3032.779
467,3032.779
468,3032.779
469,3032.779
470,3032.779
471,3032.779
472,3032.779
473,3032.779
474,3032.779
475,3032.779
476,3032.779
477,3032.779
478,3032.779
479,3032.779
480,3032.779
481,3032.779
482,3032.779
483,3032.779
484,3032.779
485,3032.779
486,3032.779
487,3032.779
488,3032.779
489,3032.779
490,3032.779
491,3032.779
492,3032.779
493,3032.779
494,3032.779
495,3032.779
496,3032.779
497,3032.779
498,3032.779
499,3032.779
500,3032.779
501,3032.779
502,3032.779
503,3032.779
504,3032.779
505,3032.779
506,3032.779
507,3032.779
508,3032.779
509,3032.779
510,3032.779
511,3032.779
512,3032.779
513,3032.779
514,3032.779
515,3032.779
516,3032.779
517,3032.779
518,3032.779
519,3032.779
520,3032.779
521,3032.779
522,3032.779
523,3032.779
524,3032.779
525,3032.779
526,3032.779
527,3032.779
528,3032.779
529,3032.779
530,3032.779
531,3032.779
532,3032.779
533,3032.779
534,3032.779
535,3032.779
536,3032.779
537,3032.779
538,3032.779
539,3032.779
540,3032.779
541,3032.779
542,3032.779
543,3032.779
544,3032.779
545,3032.779
546,3032.779
547,3032.779
548,3032.779
549,3032.779
550,3032.779
551,3032.779
552,3032.779
553,3032.779
554,3032.779
555,3032.779
556,3032.779
557,3032.779
558,3032.779
559,3032.779
560,3032.779
561,3032.779
562,3032.779
563,3032.779
564,3032.779
565,3032.779
566,3032.779
567,3032.779
568,3032.779
569,3032.779
570,3032.779
571,3032.779
572,3032.779
573,3032.779
574,3032.779
575,3032.779
576,3032.779
577,3032.779
578,3032.779
579,3032.779
580,3032.779
581,3032.779
582,3032.779
583,3032.779
584,3032.779
585,3032.779
586,3032.779
587,3032.779
588,3032.779
589,3032.779
590,3032.779
591,3032.779
592,3032.779
593,3032.779
594,3032.779
595,3032.779
596,3032.779
597,3032.779
598,3032.779
599,3032.779
600,3032.779
601,3032.779
602,3032.779
603,3032.779
604,3032.779
605,3032.779
606,3032.779
607,3032.779
608,3032.779
609,3032.779
610,3032.779
611,3032.779
612,3032.779
613,3032.779
614,3032.779
615,3032.779
616,3032.779
617,3032.779
618,3032.779
619,3032.779
620,3032.779
621,3032.779
622,3032.779
623,3032.779
624,3032.779
625,3032.779
626,3032.779
627,3032.779
628,3032.779
629,3032.779
630,3032.779
631,3032.779
632,3032.779
633,3032.779
634,3032.779
635,3032.779
636,3032.779
637,3032.779
638,3032.779
639,3032.779
640,3032.779
641,3032.779
642,3032.779
643,3032.779
644,3032.779
645,3032.779
646,3032.779
647,3032.779
648,3032.779
649,3032.779
650,3032.779
651,3032.779
652,3032.779
653,3032.779
654,3032.779
655,3032.779
656,3032.779
657,3032.779
658,3032.779
659,3032.779
660,3032.779
661,3032.779
662,3032.779
663,3032.779
664,3032.779
665,3032.779
666,3032.779
667,3032.779
668,3032.779
669,3032.779
670,3032.779
671,3032.779
672,3032.779
673,3032.779
674,3032.779
675,3032.779
676,3032.779
677,3032.779
678,3032.779
679,3032.779
680,3032.779
681,3032.779
682,3032.779
683,3032.779
684,3032.779
685,3032.779
686,3032.779
687,3032.779
688,3032.779
689,3032.779
690,3032.779
691,3032.779
692,3032.779
693,3032.779
694,3032.779
695,3032.779
696,3032.779
697,3032.779
698,3032.779
699,3032.779
700,3032.779
701,3032.779
702,3032.779
703,3032.779
704,3032.779
705,3032.779
706,3032.779
707,3032.779
708,3032.779
709,3032.779
710,3032.779
711,3032.779
712,3032.779
713,3032.779
714,3032.779
715,3032.779
716,3032.779
717,3032.779
718,3032.779
719,3032.779
720,3032.779
721,3032.779
722,3032.779
723,3032.779
724,3032.779
725,3032.779
726,3032.779
727,3032.779
728,3032.779
729,3032.779
730,3032.779
731,3032.779
732,3032.779
733,3032.779
734,3032.779
735,3032.779
736,3032.779
737,3032.779
738,3032.779
739,3032.779
740,3032.779
741,3032.779
742,3032.779
743,3032.779
744,3032.779
745,3032.779
746,3032.779
747,3032.779
748,3032.779
749,3032.779
750,3032.779
751,3032.779
752,3032.779
753,3032.779
754,3032.779
755,3032.779
756,3032.779
757,3032.779
758,3032.779
759,3032.779
760,3032.779
761,3032.779
762,3032.779
763,3032.779
764,3032.779
765,3032.779
766,3032.779
767,3032.779
768,3032.779
769,3032.779
770,3032.779
771,3032.779
772,3032.779
773,3032.779
774,3032.779
775,3032.779
776,3032.779
777,3032.779
778,3032.779
779,3032.779
780,3032.779
781,3032.779
782,3032.779
783,3032.779
784,3032.779
785,3032.779
786,3032.779
787,3032.779
788,3032.779
789,3032.779
790,3032.779
791,3032.779
792,3032.779
793,3032.779
794,3032.779
795,3032.779
796,3032.779
797,3032.779
798,3032.779
799,3032.779
800,3032.779
801,3032.779
802,3032.779
803,3032.779
804,3032.779
805,3032.779
806,3032.779
807,3032.779
808,3032.779
809,3032.779
810,3032.779
811,3032.779
812,3032.779
813,3032.779
814,3032.779
815,3032.779
816,3032.779
817,3032.779
818,3032.779
819,3032.779
820,3032.779
821,3032.779
822,3032.779
823,3032.779
824,3032.779
825,3032.779
826,3032.779
827,3032.779
828,3032.779
829,3032.779
830,3032.779
831,3032.779
832,3032.779
833,3032.779
834,3032.779
835,3032.779
836,3032.779
837,3032.779
838,3032.779
839,3032.779
840,3032.779
841,3032.779
842,3032.779
843,3032.779
844,3032.779
845,3032.779
846,3032.779
847,3032.779
848,3032.779
849,3032.779
850,3032.779
851,3032.779
852,3032.779
853,3032.779
854,3032.779
855,3032.779
856,3032.779
857,3032.779
858,3032.779
859,3032.779
860,3032.779
861,3032.779
862,3032.779
863,3032.779
864,3032.779
865,3032.779
866,3032.779
867,3032.779
868,3032.779
869,3032.779
870,3032.779
871,3032.779
872,3032.779
873,3032.779
874,3032.779
875,3032.779
876,3032.779
877,3032.779
878,3032.779
879,3032.779
880,3032.779
881,3032.779
882,3032.779
883,3032.779
884,3032.779
885,3032.779
886,3032.779
887,3032.779
888,3032.779
889,3032.779
890,3032.779
891,3032.779
892,3032.779
893,3032.779
894,3032.779
895,3032.779
896,3032.779
897,3032.779
898,3032.779
899,3032.779
900,3032.779
901,3032.779
902,3032.779
903,3032.779
904,3032.779
905,3032.779
906,3032.779
907,3032.779
908,3032.779
909,3032.779
910,3032.779
911,3032.779
912,3032.779
913,3032.779
914,3032.779
915,3032.779
916,3032.779
917,3032.779
918,3032.779
919,3032.779
920,3032.779
921,3032.779
922,3032.779
923,3032.779
924,3032.779
925,3032.779
926,3032.779
927,3032.779
928,3032.779
929,3032.779
930,3032.779
931,3032.779
932,3032.779
933,3032.779
934,3032.779
935,3032.779
936,3032.779
937,3032.779
938,3032.779
939,3032.779
940,3032.779
941,3032.779
942,3032.779
943,3032.779
944,3032.779
945,3032.779
946,3032.779
947,3032.779
948,3032.779
949,3032.779
950,3032.779
951,3032.779
952,3032.779
953,3032.779
954,3032.779
955,3032.779
956,3032.779
957,3032.779
958,3032.779
959,3032.779
960,3032.779
961,3032.779
962,3032.779
963,3032.779
964,3032.779
965,3032.779
966,3032.779
967,3032.779
968,3032.779
969,3032.779
970,3032.779
971,3032.779
972,3032.779
973,3032.779
974,3032.779
975,3032.779
976,3032.779
977,3032.779
978,3032.779
979,3032.779
980,3032.779
981,3032.779
982,3032.779
983,3032.779
984,3032.779
985,3032.779
986,3032.779
987,3032.779
988,3032.779
989,3032.779
990,3032.779
991,3032.779
992,3032.779
993,3032.779
994,3032.779
995,3032.779
996,3032.779
997,3032.779
998,3032.779
999,3032.779
1000,3032.779
1001,3032.779
1002,3032.779
1003,3032.779
1004,3032.779
1005,3032.779
1006,3032.779
1007,3032.779
1008,3032.779
1009,3032.779
1010,3032.779
1011,3032.779
1012,3032.779
1013,3032.779
1014,3032.779
1015,3032.779
1016,3032.779
1017,3032.779
1018,3032.779
1019,3032.779
1020,3032.779
1021,3032.779
1022,3032.779
1023,3032.779
1024,3032.779
1025,3032.779
1026,3032.779
1027,3032.779
1028,3032.779
1029,3032.779
1030,3032.779
1031,3032.779
1032,3032.779
1033,3032.779
1034,3032.779
1035,3032.779
1036,3032.779
1037,3032.779
1038,3032.779
1039,3032.779
1040,3032.779
1041,3032.779
1042,3032.779
1043,3032.779
1044,3032.779
1045,3032.779
1046,3032.779
1047,3032.779
1048,3032.779
1049,3032.779
1050,3032.779
1051,3032.779
1052,3032.779
1053,3032.779
1054,3032.779
1055,3032.779
1056,3032.779
1057,3032.779
1058,3032.779
1059,3032.779
1060,3032.779
1061,3032.779
1062,3032.779
1063,3032.779
1064,3032.779
1065,3032.779
1066,3032.779
1067,3032.779
1068,3032.779
1069,3032.779
1070,3032.779
1071,3032.779
1072,3032.779
1073,3032.779
1074,3032.779
1075,3032.779
1076,3032.779
1077,3032.779
1078,3032.779
1079,3032.779
1080,3032.779
1081,3032.779
1082,3032.779
1083,3032.779
1084,3032.779
1085,3032.779
1086,3032.779
1087,3032.779
1088,3032.779
1089,3032.779
1090,3032.779
1091,3032.779
1092,3032.779
1093,3032.779
1094,3032.779
1095,3032.779
1096,3032.779
1097,3032.779
1098,3032.779
1099,3032.779
1100,3032.779
1101,3032.779
1102,3032.779
1103,3032.779
1104,3032.779
1105,3032.779
1106,3032.779
1107,3032.779
1108,3032.779
1109,3032.779
1110,3032.779
1111,3032.779
1112,3032.779
1113,3032.779
1114,3032.779
1115,3032.779
1116,3032.779
1117,3032.779
1118,3032.779
1119,3032.779
1120,3032.779
1121,3032.779
1122,3032.779
1123,3032.779
1124,3032.779
1125,3032.779
1126,3032.779
1127,3032.779
1128,3032.779
1129,3032.779
1130,3032.779
1131,3032.779
1132,3032.779
1133,3032.779
1134,3032.779
1135,3032.779
1136,3032.779
1137,3032.779
1138,3032.779
1139,3032.779
1140,3032.779
1141,3032.779
1142,3032.779
1143,3032.779
1144,3032.779
1145,3032.779
1146,3032.779
1147,3032.779
1148,3032.779
1149,3032.779
1150,3032.779
1151,3032.779
1152,3032.779
1153,3032.779
1154,3032.779
1155,3032.779
1156,3032.779
1157,3032.779
1158,3032.779
1159,3032.779
1160,3032.779
1161,3032.779
1162,3032.779
1163,3032.779
1164,3032.779
1165,3032.779
1166,3032.779
1167,3032.779
1168,3032.779
1169,3032.779
1170,3032.779
1171,3032.779
1172,3032.779
1173,3032.779
1174,3032.779
1175,3032.779
1176,3032.779
1177,3032.779
1178,3032.779
1179,3032.779
1180,3032.779
1181,3032.779
1182,3032.779
1183,3032.779
1184,3032.779
1185,3032.779
1186,3032.779
1187,3032.779
1188,3032.779
1189,3032.779
1190,3032.779
1191,3032.779
1192,3032.779
1193,3032.779
1194,3032.779
1195,3032.779
1196,3032.779
1197,3032.779
1198,3032.779
1199,3032.779
1200,3032.779
1201,3032.779
1202,3032.779
1203,3032.779
1204,3032.779
1205,3032.779
1206,3032.779
1207,3032.779
1208,3032.779
1209,3032.779
1210,3032.779
1211,3032.779
1212,3032.779
1213,3032.779
1214,3032.779
1215,3032.779
1216,3032.779
1217,3032.779
1218,3032.779
1219,3032.779
1220,3032.779
1221,3032.779
1222,3032.779
1223,3032.779
1224,3032.779
1225,3032.779
1226,3032.779
1227,3032.779
1228,3032.779
1229,3032.779
1230,3032.779
1231,3032.779
1232,3032.779
1233,3032.779
1234,3032.779
1235,3032.779
1236,3032.779
1237,3032.779
1238,3032.779
1239,3032.779
1240,3032.779
1241,3032.779
1242,3032.779
1243,3032.779
1244,3032.779
1245,3032.779
1246,3032.779
1247,3032.779
1248,3032.779
1249,3032.779
1250,3032.779
1251,3032.779
1252,3032.779
1253,3032.779
1254,3032.779
1255,3032.779
1256,3032.779
1257,3032.779
1258,3032.779
1259,3032.779
1260,3032.779
1261,3032.779
1262,3032.779
1263,3032.779
1264,3032.779
1265,3032.779
1266,3032.779
1267,3032.779
1268,3032.779
1269,3032.779
1270,3032.779
1271,3032.779
1272,3032.779
1273,3032.779
1274,3032.779
1275,3032.779
1276,3032.779
1277,3032.779
1278,3032.779
1279,3032.779
1280,3032.779
1281,3032.779
1282,3032.779
1283,3032.779
1284,3032.779
1285,3032.779
1286,3032.779
1287,3032.779
1288,3032.779
1289,3032.779
1290,3032.779
1291,3032.779
1292,3032.779
1293,3032.779
1294,3032.779
1295,3032.779
1296,3032.779
1297,3032.779
1298,3032.779
1299,3032.779
1300,3032.779
1301,3032.779
1302,3032.779
1303,3032.779
1304,3032.779
1305,3032.779
1306,3032.779
1307,3032.779
1308,3032.779
1309,3032.779
1310,3032.779
1311,3032.779
1312,3032.779
1313,3032.779
1314,3032.779
1315,3032.779
1316,3032.779
1317,3032.779
1318,3032.779
1319,3032.779
1320,3032.779
1321,3032.779
1322,3032.779
1323,3032.779
1324,3032.779
1325,3032.779
1326,3032.779
1327,3032.779
1328,3032.779
1329,3032.779
1330,3032.779
1331,3032.779
1332,3032.779
1333,3032.779
1334,3032.779
1335,3032.779
1336,3032.779
1337,3032.779
1338,3032.779
1339,3032.779
1340,3032.779
1341,3032.779
1342,3032.779
1343,3032.779
1344,3032.779
1345,3032.779
1346,3032.779
1347,3032.779
1348,3032.779
1349,3032.779
1350,3032.779
1351,3032.779
1352,3032.779
1353,3032.779
1354,3032.779
1355,3032.779
1356,3032.779
1357,3032.779
1358,3032.779
1359,3032.779
1360,3032.779
1361,3032.779
1362,3032.779
1363,3032.779
1364,3032.779
1365,3032.779
1366,3032.779
1367,3032.779
1368,3032.779
1369,3032.779
1370,3032.779
1371,3032.779
1372,3032.779
1373,3032.779
1374,3032.779
1375,3032.779
1376,3032.779
1377,3032.779
1378,3032.779
1379,3032.779
1380,3032.779
1381,3032.779
1382,3032.779
1383,3032.779
1384,3032.779
1385,3032.779
1386,3032.779
1387,3032.779
1388,3032.779
1389,3032.779
1390,3032.779
1391,3032.779
1392,3032.779
1393,3032.779
1394,3032.779
1395,3032.779
1396,3032.779
1397,3032.779
1398,3032.779
1399,3032.779
1400,3032.779
1401,3032.779
1402,3032.779
1403,3032.779
1404,3032.779
1405,3032.779
1406,3032.779
1407,3032.779
1408,3032.779
1409,3032.779
1410,3032.779
1411,3032.779
1412,3032.779
1413,3032.779
1414,3032.779
1415,3032.779
1416,3032.779
1417,3032.779
1418,3032.779
1419,3032.779
1420,3032.779
1421,3032.779
1422,3032.779
1423,3032.779
1424,3032.779
1425,3032.779
1426,3032.779
1427,3032.779
1428,3032.779
1429,3032.779
1430,3032.779
1431,3032.779
1432,3032.779
1433,3032.779
1434,3032.779
1435,3032.779
1436,3032.779
1437,3032.779
1438,3032.779
1439,3032.779
1440,3032.779
1441,3032.779
1442,3032.779
1443,3032.779
1444,3032.779
1445,3032.779
1446,3032.779
1447,3032.779
1448,3032.779
1449,3032.779
1450,3032.779
1451,3032.779
1452,3032.779
1453,3032.779
1454,3032.779
1455,3032.779
1456,3032.779
1457,3032.779
1458,3032.779
1459,3032.779
1460,3032.779
1461,3032.779
1462,3032.779
1463,3032.779
1464,3032.779
1465,3032.779
1466,3032.779
1467,3032.779
1468,3032.779
1469,3032.779
1470,3032.779
1471,3032.779
1472,3032.779
1473,3032.779
1474,3032.779
1475,3032.779
1476,3032.779
1477,3032.779
1478,3032.779
1479,3032.779
1480,3032.779
1481,3032.779
1482,3032.779
1483,3032.779
1484,3032.779
1485,3032.779
1486,3032.779
1487,3032.779
1488,3032.779
1489,3032.779
1490,3032.779
1491,3032.779
1492,3032.779
1493,3032.779
1494,3032.779
1495,3032.779
1496,3032.779
1497,3032.779
1498,3032.779
1499,3032.779
1500,3032.779
1501,3032.779
1502,3032.779
1503,3032.779
1504,3032.779
1505,3032.779
1506,3032.779
1507,3032.779
1508,3032.779
1509,3032.779
1510,3032.779
1511,3032.779
1512,3032.779
1513,3032.779
1514,3032.779
1515,3032.779
1516,3032.779
1517,3032.779
1518,3032.779
1519,3032.779
1520,3032.779
1521,3032.779
1522,3032.779
1523,3032.779
1524,3032.779
1525,3032.779
1526,3032.779
1527,3032.779
1528,3032.779
1529,3032.779
1530,3032.779
1531,3032.779
1532,3032.779
1533,3032.779
1534,3032.779
1535,3032.779
1536,3032.779
1537,3032.779
1538,3032.779
1539,3032.779
1540,3032.779
1541,3032.779
1542,3032.779
1543,3032.779
1544,3032.779
1545,3032.779
1546,3032.779
1547,3032.779
1548,3032.779
1549,3032.779
1550,3032.779
1551,3032.779
1552,3032.779
1553,3032.779
1554,3032.779
1555,3032.779
1556,3032.779
1557,3032.779
1558,3032.779
1559,3032.779
1560,3032.779
1561,3032.779
1562,3032.779
1563,3032.779
1564,3032.779
1565,3032.779
1566,3032.779
1567,3032.779
1568,3032.779
1569,3032.779
1570,3032.779
1571,3032.779
1572,3032.779
1573,3032.779
1574,3032.779
1575,3032.779
1576,3032.779
1577,3032.779
1578,3032.779
1579,3032.779
1580,3032.779
1581,3032.779
1582,3032.779
1583,3032.779
1584,3032.779
1585,3032.779
1586,3032.779
1587,3032.779
1588,3032.779
1589,3032.779
1590,3032.779
1591,3032.779
1592,3032.779
1593,3032.779
1594,3032.779
1595,3032.779
1596,3032.779
1597,3032.779
1598,3032.779
1599,3032.779
1600,3032.779
1601,3032.779
1602,3032.779
1603,3032.779
1604,3032.779
1605,3032.779
1606,3032.779
1607,3032.779
1608,3032.779
1609,3032.779
1610,3032.779
1611,3032.779
1612,3032.779
1613,3032.779
1614,3032.779
1615,3032.779
1616,3032.779
1617,3032.779
1618,3032.779
1619,3032.779
1620,3032.779
1621,3032.779
1622,3032.779
1623,3032.779
1624,3032.779
1625,3032.779
1626,3032.779
1627,3032.779
1628,3032.779
1629,3032.779
1630,3032.779
1631,3032.779
1632,3032.779
1633,3032.779
1634,3032.779
1635,3032.779
1636,3032.779
1637,3032.779
1638,3032.779
1639,3032.779
1640,3032.779
1641,3032.779
1642,3032.779
1643,3032.779
1644,3032.779
1645,3032.779
1646,3032.779
1647,3032.779
1648,3032.779
1649,3032.779
1650,3032.779
1651,3032.779
1652,3032.779
1653,3032.779
1654,3032.779
1655,3032.779
1656,3032.779
1657,3032.779
1658,3032.779
1659,3032.779
1660,3032.779
1661,3032.779
1662,3032.779
1663,3032.779
1664,3032.779
1665,3032.779
1666,3032.779
1667,3032.779
1668,3032.779
1669,3032.779
1670,3032.779
1671,3032.779
1672,3032.779
1673,3032.779
1674,3032.779
1675,3032.779
1676,3032.779
1677,3032.779
1678,3032.779
1679,3032.779
1680,3032.779
1681,3032.779
1682,3032.779
1683,3032.779
1684,3032.779
1685,3032.779
1686,3032.779
1687,3032.779
1688,3032.779
1689,3032.779
1690,3032.779
1691,3032.779
1692,3032.779
1693,3032.779
1694,3032.779
1695,3032.779
1696,3032.779
1697,3032.779
1698,3032.779
1699,3032.779
1700,3032.779
1701,3032.779
1702,3032.779
1703,3032.779
1704,3032.779
1705,3032.779
1706,3032.779
1707,3032.779
1708,3032.779
1709,3032.779
1710,3032.779
1711,3032.779
1712,3032.779
1713,3032.779
1714,3032.779
1715,3032.779
1716,3032.779
1717,3032.779
1718,3032.779
1719,3032.779
1720,3032.779
1721,3032.779
1722,3032.779
1723,3032.779
1724,3032.779
1725,3032.779
1726,3032.779
1727,3032.779
1728,3032.779
1729,3032.779
1730,3032.779
1731,3032.779
1732,3032.779
1733,3032.779
1734,3032.779
1735,3032.779
1736,3032.779
1737,3032.779
1738,3032.779
1739,3032.779
1740,3032.779
1741,3032.779
1742,3032.779
1743,3032.779
1744,3032.779
1745,3032.779
1746,3032.779
1747,3032.779
1748,3032.779
1749,3032.779
1750,3032.779
1751,3032.779
1752,3032.779
1753,3032.779
1754,3032.779
1755,3032.779
1756,3032.779
1757,3032.779
1758,3032.779
1759,3032.779
1760,3032.779
1761,3032.779
1762,3032.779
1763,3032.779
1764,3032.779
1765,3032.779
1766,3032.779
1767,3032.779
1768,3032.779
1769,3032.779
1770,3032.779
1771,3032.779
1772,3032.779
1773,3032.779
1774,3032.779
1775,3032.779
1776,3032.779
1777,3032.779
1778,3032.779
1779,3032.779
1780,3032.779
1781,3032.779
1782,3032.779
1783,3032.779
1784,3032.779
1785,3032.779
1786,3032.779
1787,3032.779
1788,3032.779
1789,3032.779
1790,3032.779
1791,3032.779
1792,3032.779
1793,3032.779
1794,3032.779
1795,3032.779
1796,3032.779
1797,3032.779
1798,3032.779
1799,3032.779
1800,3032.779
1801,3032.779
1802,3032.779
1803,3032.779
1804,3032.779
1805,3032.779
1806,3032.779
1807,3032.779
1808,3032.779
1809,3032.779
1810,3032.779
1811,3032.779
1812,3032.779
1813,3032.779
1814,3032.779
1815,3032.779
1816,3032.779
1817,3032.779
1818,3032.779
1819,3032.779
1820,3032.779
1821,3032.779
1822,3032.779
1823,3032.779
1824,3032.779
1825,3032.779
1826,3032.779
1827,3032.779
1828,3032.779
1829,3032.779
1830,3032.779
1831,3032.779
1832,3032.779
1833,3032.779
1834,3032.779
1835,3032.779
1836,3032.779
1837,3032.779
1838,3032.779
1839,3032.779
1840,3032.779
1841,3032.779
1842,3032.779
1843,3032.779
1844,3032.779
1845,3032.779
1846,3032.779
1847,3032.779
1848,3032.779
1849,3032.779
1850,3032.779
1851,3032.779
1852,3032.779
1853,3032.779
1854,3032.779
1855,3032.779
1856,3032.779
1857,3032.779
1858,3032.779
1859,3032.779
1860,3032.779
1861,3032.779
1862,3032.779
1863,3032.779
1864,3032.779
1865,3032.779
1866,3032.779
