Step,Value
0,3220.5276
1,3220.5276
2,3220.5276
3,3220.5276
4,1868.1874
5,1868.1874
6,1868.1874
7,1868.1874
8,1868.1874
9,1712.6838
10,1712.6838
11,1712.6838
12,1712.6838
13,1712.6838
14,1712.6838
15,1712.6838
16,1712.6838
17,1712.6838
18,1712.6838
19,1712.6838
20,1712.6838
21,1712.6838
22,1712.6838
23,1712.6838
24,1712.6838
25,1712.6838
26,1712.6838
27,1712.6838
28,1712.6838
29,1712.6838
30,1712.6838
31,1712.6838
32,1712.6838
33,1712.6838
34,1712.6838
35,1712.6838
36,1712.6838
37,1712.6838
38,1712.6838
39,1712.6838
40,1712.6838
41,1712.6838
42,1712.6838
43,1712.6838
44,1712.6838
45,1712.6838
46,1712.6838
47,1712.6838
48,1712.6838
49,1712.6838
50,1712.6838
51,1712.6838
52,1712.6838
53,1712.6838
54,1712.6838
55,1712.6838
56,1712.6838
57,1712.6838
58,1435.468
59,1435.468
60,1435.468
61,1435.468
62,1435.468
63,1435.468
64,1435.468
65,1435.468
66,1435.468
67,1405.1409
68,1405.1409
69,1172.7708
70,1172.7708
71,925.8853
72,925.8853
73,925.8853
74,925.8853
75,925.8853
76,925.8853
77,925.8853
78,925.8853
79,925.8853
80,925.8853
81,925.8853
82,925.8853
83,709.1216
84,709.1216
85,709.1216
86,623.0581
87,623.0581
88,623.0581
89,623.0581
90,623.0581
91,602.12494
92,602.12494
93,602.12494
94,602.12494
95,602.12494
96,602.12494
97,602.12494
98,602.12494
99,602.12494
100,602.12494
101,602.12494
102,438.40213
103,438.40213
104,438.40213
105,438.40213
106,438.40213
107,373.45718
108,347.84024
109,347.84024
110,347.84024
111,330.02808
112,330.02808
113,326.3034
114,282.05978
115,275.95062
116,256.2848
117,256.2848
118,246.45622
119,246.45622
120,246.45622
121,214.31091
122,187.47864
123,175.04604
124,148.69638
125,148.69638
126,148.69638
127,145.7041
128,123.073875
129,117.026505
130,113.234
131,113.234
132,112.31082
133,97.254196
134,79.39337
135,63.89493
136,55.460384
137,45.530533
138,45.530533
139,45.530533
140,41.855286
141,41.855286
142,38.221153
143,37.154915
144,37.154915
145,35.342945
146,32.554703
147,29.073229
148,29.073229
149,29.073229
150,29.073229
151,29.073229
152,28.767492
153,27.243837
154,25.782629
155,25.782629
156,25.782629
157,24.76585
158,24.41959
159,23.54879
160,23.482332
161,23.482332
162,23.33387
163,23.084639
164,22.911036
165,22.390589
166,22.038887
167,21.827797
168,21.276245
169,20.905025
170,20.905025
171,20.834343
172,20.601141
173,20.391582
174,19.901245
175,19.647076
176,19.496023
177,19.405495
178,19.405495
179,19.179327
180,19.102053
181,18.937868
182,18.937868
183,18.904888
184,18.743725
185,18.709356
186,18.638577
187,18.519854
188,18.486246
189,18.469687
190,18.456095
191,18.411497
192,18.361364
193,18.242449
194,18.21899
195,18.15714
196,18.155437
197,18.10196
198,18.086798
199,18.068108
200,18.050919
201,18.034903
202,18.023207
203,17.986286
204,17.967213
205,17.967213
206,17.957256
207,17.953638
208,17.949215
209,17.945951
210,17.942873
211,17.942873
212,17.941902
213,17.934793
214,17.934793
215,17.932657
216,17.932222
217,17.929863
218,17.928656
219,17.92759
220,17.92726
221,17.925009
222,17.922834
223,17.922514
224,17.92038
225,17.919357
226,17.918251
227,17.917356
228,17.916405
229,17.915525
230,17.914795
231,17.912693
232,17.911242
233,17.910286
234,17.909523
235,17.909021
236,17.908535
237,17.907478
238,17.906511
239,17.906237
240,17.905085
241,17.904053
242,17.9028
243,17.90186
244,17.900766
245,17.89956
246,17.897888
247,17.89599
248,17.89437
249,17.892893
250,17.89145
251,17.890356
252,17.889566
253,17.888538
254,17.887703
255,17.88666
256,17.885843
257,17.884645
258,17.88354
259,17.881697
260,17.879353
261,17.877308
262,17.875484
263,17.874126
264,17.872688
265,17.871515
266,17.870487
267,17.869417
268,17.868534
269,17.867975
270,17.867731
271,17.867682
272,17.867643
273,17.867617
274,17.867575
275,17.86754
276,17.867506
277,17.867472
278,17.867441
279,17.867416
280,17.867382
281,17.867342
282,17.867306
283,17.86725
284,17.867199
285,17.867136
286,17.867062
287,17.866943
288,17.866829
289,17.866716
290,17.866562
291,17.866447
292,17.866346
293,17.866278
294,17.86627
295,17.86627
296,17.866268
297,17.866268
298,17.866268
299,17.866268
