Step,Value
168,2699.5295
169,2520.975
170,2520.975
171,1944.2834
172,1944.2834
173,1313.6185
174,1313.6185
175,1231.5337
176,1144.1025
177,1144.1025
178,1144.1025
179,1144.1025
180,1144.1025
181,1028.4054
182,1028.4054
183,903.38654
184,847.8464
185,847.8464
186,830.18604
187,733.22284
188,594.8058
189,594.8058
190,594.8058
191,497.46957
192,473.17853
193,473.17853
194,473.17853
195,421.6928
196,379.50766
197,276.32343
198,232.96217
199,230.25018
200,230.25018
201,230.18295
202,172.94014
203,172.94014
204,168.09677
205,129.35948
206,129.35948
207,114.55488
208,102.66183
209,102.66183
210,102.66183
211,102.19391
212,93.72026
213,84.07254
214,74.52876
215,74.52876
216,74.52876
217,74.52876
218,73.791855
219,72.57636
220,66.03249
221,65.41665
222,61.745487
223,58.03439
224,57.116417
225,56.223747
226,55.89577
227,54.290688
228,51.53947
229,51.533222
230,51.533222
231,50.46497
232,50.07952
233,50.07952
234,45.63846
235,45.63846
236,45.63846
237,42.627937
238,41.63167
239,41.63167
240,39.669834
241,35.44129
242,21.112772
243,12.538386
244,12.538386
245,10.056188
246,9.169252
247,8.797693
248,8.196765
249,7.2776456
250,7.1996717
251,6.323318
252,5.999319
253,5.6111183
254,4.709262
255,4.3384523
256,3.874208
257,2.8278542
258,2.8278542
259,2.5702162
260,2.0315928
261,2.0122612
262,1.5324897
263,1.3234333
264,1.2591813
265,1.1964852
266,1.1964852
267,1.031755
268,0.98977834
269,0.8133056
270,0.65513796
271,0.6273068
272,0.6263879
273,0.6263879
274,0.6263879
275,0.5689438
276,0.5213153
277,0.34893772
278,0.34893772
279,0.34893772
280,0.24270564
281,0.24270564
282,0.24009626
283,0.2008773
284,0.19358425
285,0.17517999
286,0.10631565
287,0.08222155
288,0.06811745
289,0.053074744
290,0.04752719
291,0.037577577
292,0.037577577
293,0.03611661
294,0.029053867
295,0.029053867
296,0.028186819
297,0.022267653
298,0.01884422
299,0.016439322
300,0.016210971
301,0.015269248
302,0.013806046
303,0.013067718
304,0.010218755
305,0.009246979
306,0.007971488
307,0.0077202627
308,0.005923915
309,0.004939747
310,0.004939747
311,0.0049236356
312,0.004683256
313,0.004053232
314,0.003283086
315,0.0026813727
316,0.0026813727
317,0.0026813727
318,0.0024703862
319,0.0022275855
320,0.0017133838
321,0.0011310462
322,0.0010613854
323,9.089722E-4
324,9.089722E-4
325,7.817146E-4
326,7.6139066E-4
327,6.9873803E-4
328,6.0184835E-4
329,6.0184835E-4
330,5.8937905E-4
331,4.7257612E-4
332,4.7257612E-4
333,3.359429E-4
334,3.2719973E-4
335,3.055056E-4
336,2.86588E-4
337,2.86588E-4
338,2.86588E-4
339,2.5879493E-4
340,2.538071E-4
341,2.3898191E-4
342,2.3221379E-4
343,2.2176189E-4
344,2.1497336E-4
345,1.9554763E-4
346,1.9259515E-4
347,1.8160975E-4
348,1.55475E-4
349,1.4691694E-4
350,1.3914684E-4
351,1.291498E-4
352,1.291498E-4
353,1.291498E-4
354,1.281289E-4
355,1.2534023E-4
356,1.2456988E-4
357,1.1763026E-4
358,1.16644376E-4
359,1.16644376E-4
360,1.1609652E-4
361,1.1609652E-4
362,1.13973045E-4
363,1.09286455E-4
364,1.06641884E-4
365,1.03762664E-4
366,1.0306537E-4
367,1.0209986E-4
368,1.0046732E-4
369,9.447028E-5
370,8.983523E-5
371,8.525182E-5
372,8.399802E-5
373,8.165212E-5
374,7.827701E-5
375,7.5473254E-5
376,7.099517E-5
377,6.938616E-5
378,6.6142464E-5
379,6.4211294E-5
380,6.1432234E-5
381,5.888523E-5
382,5.6444856E-5
383,5.349668E-5
384,5.101222E-5
385,4.9198978E-5
386,4.715396E-5
387,4.5331813E-5
388,4.3391054E-5
389,4.167555E-5
390,3.927297E-5
391,3.7316575E-5
392,3.481591E-5
393,3.2440224E-5
394,3.0129622E-5
395,2.8246086E-5
396,2.6155194E-5
397,2.4785317E-5
398,2.2885992E-5
399,2.1094014E-5
400,1.9498279E-5
401,1.7998764E-5
402,1.649224E-5
403,1.5745934E-5
404,1.535378E-5
405,1.5249519E-5
406,1.5121528E-5
407,1.4883774E-5
408,1.46178345E-5
409,1.44085625E-5
410,1.4255926E-5
411,1.4093466E-5
412,1.3943255E-5
413,1.3814006E-5
414,1.3685381E-5
415,1.3574945E-5
416,1.3439569E-5
417,1.3294718E-5
418,1.314646E-5
419,1.2975738E-5
420,1.2821964E-5
421,1.2650425E-5
422,1.2464727E-5
423,1.228527E-5
424,1.2119521E-5
425,1.19128E-5
426,1.1681083E-5
427,1.1385413E-5
428,1.1023545E-5
429,1.0566548E-5
430,1.0107086E-5
431,9.666628E-6
432,9.267785E-6
433,8.990045E-6
434,8.8265015E-6
435,8.815278E-6
436,8.815278E-6
437,8.814031E-6
438,8.813086E-6
439,8.807071E-6
440,8.803506E-6
441,8.80131E-6
442,8.798423E-6
443,8.797067E-6
444,8.794545E-6
445,8.792061E-6
446,8.790026E-6
447,8.787598E-6
448,8.784981E-6
449,8.78237E-6
450,8.779663E-6
451,8.777298E-6
452,8.774355E-6
453,8.771058E-6
454,8.7680255E-6
455,8.76448E-6
456,8.760607E-6
457,8.758162E-6
458,8.756444E-6
459,8.755925E-6
460,8.7556455E-6
461,8.755423E-6
462,8.754806E-6
463,8.754471E-6
464,8.753966E-6
465,8.753528E-6
466,8.753195E-6
467,8.752799E-6
468,8.7522685E-6
469,8.751768E-6
470,8.751034E-6
471,8.750383E-6
472,8.749708E-6
473,8.748793E-6
474,8.748031E-6
475,8.747107E-6
476,8.7461685E-6
477,8.74467E-6
478,8.743324E-6
479,8.74118E-6
480,8.7394965E-6
481,8.736718E-6
482,8.733976E-6
483,8.72964E-6
484,8.723826E-6
485,8.715965E-6
486,8.706902E-6
487,8.698375E-6
488,8.687614E-6
489,8.669283E-6
490,8.651063E-6
491,8.62954E-6
492,8.606526E-6
493,8.5854035E-6
494,8.56016E-6
495,8.533601E-6
496,8.486366E-6
497,8.438571E-6
498,8.342945E-6
499,8.247915E-6
