Step,Value
980,345.47504
981,345.47504
982,345.47504
983,345.47504
984,345.47504
985,345.47504
986,345.47504
987,345.47504
988,345.47504
989,345.47504
990,345.47504
991,345.47504
992,345.47504
993,345.47504
994,345.47504
995,345.47504
996,345.47504
997,345.47504
998,345.47504
999,345.47504
1000,345.47504
1001,345.47504
1002,345.47504
1003,345.47504
1004,345.47504
1005,345.47504
1006,345.47504
1007,345.47504
1008,345.47504
1009,345.47504
1010,345.47504
1011,345.47504
1012,345.47504
1013,345.47504
1014,345.47504
1015,345.47504
1016,345.47504
1017,345.47504
1018,345.47504
1019,345.47504
1020,345.47504
1021,345.47504
1022,345.47504
1023,345.47504
1024,345.47504
1025,345.47504
1026,345.47504
1027,345.47504
1028,345.47504
1029,345.47504
1030,345.47504
1031,345.47504
1032,345.47504
1033,345.47504
1034,345.47504
1035,345.47504
1036,345.47504
1037,345.47504
1038,345.47504
1039,345.47504
1040,345.47504
1041,345.47504
1042,345.47504
1043,345.47504
1044,345.47504
1045,345.47504
1046,345.47504
1047,345.47504
1048,345.47504
1049,345.47504
1050,345.47504
1051,345.47504
1052,345.47504
1053,345.47504
1054,345.47504
1055,345.47504
1056,345.47504
1057,345.47504
1058,345.47504
1059,345.47504
1060,345.47504
1061,345.47504
1062,345.47504
1063,345.47504
1064,345.47504
1065,345.47504
1066,345.47504
1067,345.47504
1068,345.47504
1069,345.47504
1070,345.47504
1071,345.47504
1072,345.47504
1073,345.47504
1074,345.47504
1075,345.47504
1076,345.47504
1077,345.47504
1078,345.47504
1079,345.47504
1080,345.47504
1081,345.47504
1082,345.47504
1083,345.47504
1084,345.47504
1085,345.47504
1086,345.47504
1087,345.47504
1088,345.47504
1089,345.47504
1090,345.47504
1091,345.47504
1092,345.47504
1093,345.47504
1094,345.47504
1095,345.47504
1096,345.47504
1097,345.47504
1098,345.47504
1099,345.47504
1100,345.47504
1101,345.47504
1102,345.47504
1103,345.47504
1104,345.47504
1105,345.47504
1106,345.47504
1107,345.47504
1108,345.47504
1109,345.47504
1110,345.47504
1111,345.47504
1112,345.47504
1113,345.47504
1114,345.47504
1115,345.47504
1116,345.47504
1117,345.47504
1118,345.47504
1119,345.47504
1120,345.47504
1121,345.47504
1122,345.47504
1123,345.47504
1124,345.47504
1125,345.47504
1126,345.47504
1127,345.47504
1128,345.47504
1129,345.47504
1130,345.47504
1131,345.47504
1132,345.47504
1133,345.47504
1134,345.47504
1135,345.47504
1136,345.47504
1137,345.47504
1138,345.47504
1139,345.47504
1140,345.47504
1141,345.47504
1142,345.47504
1143,345.47504
1144,345.47504
1145,345.47504
1146,345.47504
1147,345.47504
1148,345.47504
1149,345.47504
1150,345.47504
1151,345.47504
1152,345.47504
1153,345.47504
1154,345.47504
1155,345.47504
1156,345.47504
1157,345.47504
1158,345.47504
1159,345.47504
1160,345.47504
1161,345.47504
1162,345.47504
1163,345.47504
1164,345.47504
1165,345.47504
1166,345.47504
1167,345.47504
1168,345.47504
1169,345.47504
1170,345.47504
1171,345.47504
1172,345.47504
1173,345.47504
1174,345.47504
1175,345.47504
1176,345.47504
1177,345.47504
1178,345.47504
1179,345.47504
1180,345.47504
1181,345.47504
1182,345.47504
1183,345.47504
1184,345.47504
1185,345.47504
1186,345.47504
1187,345.47504
1188,345.47504
1189,345.47504
1190,345.47504
1191,345.47504
1192,345.47504
1193,345.47504
1194,345.47504
1195,345.47504
1196,345.47504
1197,345.47504
1198,345.47504
1199,345.47504
1200,345.47504
1201,345.47504
1202,345.47504
1203,345.47504
1204,345.47504
1205,345.47504
1206,345.47504
1207,345.47504
1208,345.47504
1209,345.47504
1210,345.47504
1211,345.47504
1212,345.47504
1213,345.47504
1214,345.47504
1215,345.47504
1216,345.47504
1217,345.47504
1218,345.47504
1219,345.47504
1220,345.47504
1221,345.47504
1222,345.47504
1223,345.47504
1224,345.47504
1225,345.47504
1226,345.47504
1227,345.47504
1228,345.47504
1229,345.47504
1230,345.47504
1231,345.47504
1232,345.47504
1233,345.47504
1234,345.47504
1235,345.47504
1236,345.47504
1237,345.47504
1238,345.47504
1239,345.47504
1240,345.47504
1241,345.47504
1242,345.47504
1243,345.47504
1244,345.47504
1245,345.47504
1246,345.47504
1247,345.47504
1248,345.47504
1249,345.47504
1250,345.47504
1251,345.47504
1252,345.47504
1253,345.47504
1254,345.47504
1255,345.47504
1256,345.47504
1257,345.47504
1258,345.47504
1259,345.47504
1260,345.47504
1261,345.47504
1262,345.47504
1263,345.47504
1264,345.47504
1265,345.47504
1266,345.47504
1267,345.47504
1268,345.47504
1269,345.47504
1270,345.47504
1271,345.47504
1272,345.47504
1273,345.47504
1274,345.47504
1275,345.47504
1276,345.47504
1277,345.47504
1278,345.47504
1279,345.47504
1280,345.47504
1281,345.47504
1282,345.47504
1283,345.47504
1284,345.47504
1285,345.47504
1286,345.47504
1287,345.47504
1288,345.47504
1289,345.47504
1290,345.47504
1291,345.47504
1292,345.47504
1293,345.47504
1294,345.47504
1295,345.47504
1296,345.47504
1297,345.47504
1298,345.47504
1299,345.47504
1300,345.47504
1301,345.47504
1302,345.47504
1303,345.47504
1304,345.47504
1305,345.47504
1306,345.47504
1307,345.47504
1308,345.47504
1309,345.47504
1310,345.47504
1311,345.47504
1312,345.47504
1313,345.47504
1314,345.47504
1315,345.47504
1316,345.47504
1317,345.47504
1318,345.47504
1319,345.47504
1320,345.47504
1321,345.47504
1322,345.47504
1323,345.47504
1324,345.47504
1325,345.47504
1326,345.47504
1327,345.47504
1328,345.47504
1329,345.47504
1330,345.47504
1331,345.47504
1332,345.47504
1333,345.47504
1334,345.47504
1335,345.47504
1336,345.47504
1337,345.47504
1338,345.47504
1339,345.47504
1340,345.47504
1341,345.47504
1342,345.47504
1343,345.47504
1344,345.47504
1345,345.47504
1346,345.47504
1347,345.47504
1348,345.47504
1349,345.47504
1350,345.47504
1351,345.47504
1352,345.47504
1353,345.47504
1354,345.47504
1355,345.47504
1356,345.47504
1357,345.47504
1358,345.47504
1359,345.47504
1360,345.47504
1361,345.47504
1362,345.47504
1363,345.47504
1364,345.47504
1365,345.47504
1366,345.47504
1367,345.47504
1368,345.47504
1369,345.47504
1370,345.47504
1371,345.47504
1372,345.47504
1373,345.47504
1374,345.47504
1375,345.47504
1376,345.47504
1377,345.47504
1378,345.47504
1379,345.47504
1380,345.47504
1381,345.47504
1382,345.47504
1383,345.47504
1384,345.47504
1385,345.47504
1386,345.47504
1387,345.47504
1388,345.47504
1389,345.47504
1390,345.47504
1391,345.47504
1392,345.47504
1393,345.47504
1394,345.47504
1395,345.47504
1396,345.47504
1397,345.47504
1398,345.47504
1399,345.47504
1400,345.47504
1401,345.47504
1402,345.47504
1403,345.47504
1404,345.47504
1405,345.47504
1406,345.47504
1407,345.47504
1408,345.47504
1409,345.47504
1410,345.47504
1411,345.47504
1412,345.47504
1413,345.47504
1414,345.47504
1415,345.47504
1416,345.47504
1417,345.47504
1418,345.47504
1419,345.47504
1420,345.47504
1421,345.47504
1422,345.47504
1423,345.47504
1424,345.47504
1425,345.47504
1426,345.47504
1427,345.47504
1428,345.47504
1429,345.47504
1430,345.47504
1431,345.47504
1432,345.47504
1433,345.47504
1434,345.47504
1435,345.47504
1436,345.47504
1437,345.47504
1438,345.47504
1439,345.47504
1440,345.47504
1441,345.47504
1442,345.47504
1443,345.47504
1444,345.47504
1445,345.47504
1446,345.47504
1447,345.47504
1448,345.47504
1449,345.47504
1450,345.47504
1451,345.47504
1452,345.47504
1453,345.47504
1454,345.47504
1455,345.47504
1456,345.47504
1457,345.47504
1458,345.47504
1459,345.47504
1460,345.47504
1461,345.47504
1462,345.47504
1463,345.47504
1464,345.47504
1465,345.47504
1466,345.47504
1467,345.47504
1468,345.47504
1469,345.47504
1470,345.47504
1471,345.47504
1472,345.47504
1473,345.47504
1474,345.47504
1475,345.47504
1476,345.47504
1477,345.47504
1478,345.47504
1479,345.47504
1480,345.47504
1481,345.47504
1482,345.47504
1483,345.47504
1484,345.47504
1485,345.47504
1486,345.47504
1487,345.47504
1488,345.47504
1489,345.47504
1490,345.47504
1491,345.47504
1492,345.47504
1493,345.47504
1494,345.47504
1495,345.47504
1496,345.47504
1497,345.47504
1498,345.47504
1499,345.47504
1500,345.47504
1501,345.47504
1502,345.47504
1503,345.47504
1504,345.47504
1505,345.47504
1506,345.47504
1507,345.47504
1508,345.47504
1509,345.47504
1510,345.47504
1511,345.47504
1512,345.47504
1513,345.47504
1514,345.47504
1515,345.47504
1516,345.47504
1517,345.47504
1518,345.47504
1519,345.47504
1520,345.47504
1521,345.47504
1522,345.47504
1523,345.47504
1524,345.47504
1525,345.47504
1526,345.47504
1527,345.47504
1528,345.47504
1529,345.47504
1530,345.47504
1531,345.47504
1532,345.47504
1533,345.47504
1534,345.47504
1535,345.47504
1536,345.47504
1537,345.47504
1538,345.47504
1539,345.47504
1540,345.47504
1541,345.47504
1542,345.47504
1543,345.47504
1544,345.47504
1545,345.47504
1546,345.47504
1547,345.47504
1548,345.47504
1549,345.47504
1550,345.47504
1551,345.47504
1552,345.47504
1553,345.47504
1554,345.47504
1555,345.47504
1556,345.47504
1557,345.47504
1558,345.47504
1559,345.47504
1560,345.47504
1561,345.47504
1562,345.47504
1563,345.47504
1564,345.47504
1565,345.47504
1566,345.47504
1567,345.47504
1568,345.47504
1569,345.47504
1570,345.47504
1571,345.47504
1572,345.47504
1573,345.47504
1574,345.47504
1575,345.47504
1576,345.47504
1577,345.47504
1578,345.47504
1579,345.47504
1580,345.47504
1581,345.47504
1582,345.47504
1583,345.47504
1584,345.47504
1585,345.47504
1586,345.47504
1587,345.47504
1588,345.47504
1589,345.47504
1590,345.47504
1591,345.47504
1592,345.47504
1593,345.47504
1594,345.47504
1595,345.47504
1596,345.47504
1597,345.47504
1598,345.47504
1599,345.47504
1600,345.47504
1601,345.47504
1602,345.47504
1603,345.47504
1604,345.47504
1605,345.47504
1606,345.47504
1607,345.47504
1608,345.47504
1609,345.47504
1610,345.47504
1611,345.47504
1612,345.47504
1613,345.47504
1614,345.47504
1615,345.47504
1616,345.47504
1617,345.47504
1618,345.47504
1619,345.47504
1620,345.47504
1621,345.47504
1622,345.47504
1623,345.47504
1624,345.47504
1625,345.47504
1626,345.47504
1627,345.47504
1628,345.47504
1629,345.47504
1630,345.47504
1631,345.47504
1632,345.47504
1633,345.47504
1634,345.47504
1635,345.47504
1636,345.47504
1637,345.47504
1638,345.47504
1639,345.47504
1640,345.47504
1641,345.47504
1642,345.47504
1643,345.47504
1644,345.47504
1645,345.47504
1646,345.47504
1647,345.47504
1648,345.47504
1649,345.47504
1650,345.47504
1651,345.47504
1652,345.47504
1653,345.47504
1654,345.47504
1655,345.47504
1656,345.47504
1657,345.47504
1658,345.47504
1659,345.47504
1660,345.47504
1661,345.47504
1662,345.47504
1663,345.47504
1664,345.47504
1665,345.47504
1666,345.47504
1667,345.47504
1668,345.47504
1669,345.47504
1670,345.47504
1671,345.47504
1672,345.47504
1673,345.47504
1674,345.47504
1675,345.47504
1676,345.47504
1677,345.47504
1678,345.47504
1679,345.47504
1680,345.47504
1681,345.47504
1682,345.47504
1683,345.47504
1684,345.47504
1685,345.47504
1686,345.47504
1687,345.47504
1688,345.47504
1689,345.47504
1690,345.47504
1691,345.47504
1692,345.47504
1693,345.47504
1694,345.47504
1695,345.47504
1696,345.47504
1697,338.22903
1698,338.22903
1699,338.22903
1700,322.50375
1701,322.50375
1702,322.50375
1703,322.50375
1704,322.50375
1705,322.50375
1706,322.50375
1707,322.50375
1708,322.50375
1709,322.50375
1710,322.50375
1711,322.50375
1712,322.50375
1713,322.50375
1714,322.50375
1715,322.50375
1716,322.50375
1717,322.50375
1718,322.50375
1719,322.50375
1720,322.50375
1721,322.50375
1722,322.50375
1723,322.50375
1724,322.50375
1725,322.50375
1726,322.50375
1727,322.50375
1728,322.50375
1729,322.50375
1730,322.50375
1731,322.50375
1732,308.84796
1733,308.84796
1734,308.84796
1735,308.84796
1736,308.07233
1737,306.12186
1738,306.12186
1739,306.12186
1740,306.12186
1741,300.29703
1742,291.88754
1743,291.88754
1744,291.78937
1745,291.78937
1746,291.78937
1747,291.78937
1748,290.78055
1749,290.78055
1750,290.78055
1751,290.14316
1752,290.14316
1753,290.14316
1754,290.14316
1755,290.14316
1756,290.14316
1757,290.14316
1758,288.33478
1759,287.1744
1760,286.4576
1761,286.00247
1762,285.7066
1763,285.51056
1764,285.3787
1765,285.28903
1766,285.22757
1767,285.18518
1768,285.1558
1769,285.1354
1770,285.1212
1771,285.11127
1772,285.10437
1773,285.09955
1774,285.09616
1775,285.09378
1776,285.0921
1777,285.09097
1778,285.09015
1779,285.08957
1780,285.0892
1781,285.08893
1782,285.08878
1783,285.08862
1784,285.08853
1785,285.08847
1786,285.08844
1787,285.0884
1788,285.08838
1789,285.08838
1790,285.08838
1791,285.08838
1792,285.08838
1793,285.08838
1794,285.08838
1795,285.08838
1796,285.08838
1797,285.08838
1798,285.08838
1799,285.08838
1800,285.08838
1801,285.08838
1802,285.08838
1803,285.08838
1804,285.08838
1805,285.08838
1806,285.08838
1807,285.08838
1808,285.08838
1809,285.08838
1810,285.08838
1811,285.08838
1812,285.08838
1813,285.08838
1814,285.08838
1815,285.08838
1816,285.08838
1817,285.08838
1818,285.08835
1819,285.08835
1820,285.08835
1821,285.08835
1822,285.08835
1823,285.08835
1824,285.08835
1825,285.08835
1826,285.08835
1827,285.08835
1828,285.08835
1829,285.08832
1830,285.0883
1831,285.08826
1832,285.08823
1833,285.0882
1834,285.0882
1835,285.0882
1836,285.0882
1837,285.0882
1838,285.0882
1839,285.0882
1840,285.0882
1841,285.0882
1842,285.0882
1843,285.0882
1844,285.0882
1845,285.0882
1846,285.0882
1847,285.0882
1848,285.0882
1849,285.0882
1850,285.0882
1851,285.0882
1852,285.0882
1853,285.0882
1854,285.0882
1855,285.0882
1856,285.0882
1857,285.0882
1858,285.0882
1859,285.0882
1860,285.0882
1861,285.0882
1862,285.0882
1863,285.0882
1864,285.0882
1865,285.0882
1866,285.0882
1867,285.0882
1868,285.0882
1869,285.0882
1870,285.0882
1871,285.0882
1872,285.0882
